,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
49,"['Cole Hauser' 'Mary Elizabeth Winstead' 'Bruce Willis' 'Jai Courtney'
 'Amaury Nolasco']",['John Moore'],"['bomb' 'cia' 'escape' 'courthouse' 'agent' 'rogue' 'moscow, russia']",['Action' 'Thriller'],47964.0,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",2013-02-06,A Good Day to Die Hard
50,['Mark Wahlberg' 'Rhona Mitra' 'Kate Mara' 'Michael Peña' 'Elias Koteas'],['Antoine Fuqua'],"['philadelphia, pennsylvania' 'corruption' 'sniper' 'fbi' 'senator'
 'childlessness' 'rifle' 'sniper rifle']",['Action' 'Drama' 'Mystery' 'Thriller' 'Crime'],7485.0,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why??",2007-03-22,Shooter
51,['Sean Bean' 'Brad Pitt' 'Rose Byrne' 'Brendan Gleeson' 'Orlando Bloom'],['Wolfgang Petersen'],"['sibling relationship' 'adultery' 'mythology' 'beauty' 'trojan war'
 'bravery' 'wall' 'fraud' 'hostility' 'epic' 'sword fight' 'battlefield'
 'historical fiction' 'ancient world' 'pyre' 'ancient greece' 'peplum'
 'trojan horse' 'bronze age' 'sparta greece' 'helen of troy'
 ""homer's iliad""]",['Adventure' 'History' 'War' 'Action'],652.0,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",2004-05-03,Troy
52,"['Al Pacino' 'F. Murray Abraham' 'Steven Bauer' 'Michelle Pfeiffer'
 'Arnaldo Santana']",['Brian De Palma'],"['sibling relationship' 'miami, florida' 'corruption' 'loss of loved one'
 'cuba' 'prohibition era' 'cocaine' 'gangster' 'rise and fall' 'remake'
 'drug cartel' 'mafia' 'drug lord' 'bitterness' 'rise to power'
 'miami beach' 'cuban refugees' 'drug war']",['Action' 'Crime' 'Drama' 'Thriller'],111.0,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",1983-12-09,Scarface
53,"['Arnold Schwarzenegger' 'Shane Black' 'Elpidia Carrillo' 'Bill Duke'
 'Carl Weathers']",['John McTiernan'],"['guerrilla warfare' 'central and south america' 'predator' 'alien'
 'stalking' 'survival' 'trap' 'creature' 'alien invasion' 'invisible'
 'commando']",['Science Fiction' 'Action' 'Adventure' 'Thriller'],106.0,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,1987-06-12,Predator
54,"['Robert De Niro' 'Michelle Rodriguez' 'Danny Trejo' 'Steven Seagal'
 'Shea Whigham']",['Robert Rodriguez' 'Ethan Maniquis'],"['loss of loved one' 'illegal immigration' 'border patrol'
 'immigration law' 'machete' 'patrol' 'politician' 'sniper rifle'
 'hard to kill' 'brutal death' 'shared universe']",['Action' 'Comedy' 'Thriller'],23631.0,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",2010-09-01,Machete
55,"['Sandra Bullock' 'Michael Rapaport' 'Thomas F. Wilson' 'Melissa McCarthy'
 'John Ross Bowie']",['Paul Feig'],"['boston, massachusetts' 'fbi' 'police' 'criminal' 'female cop'
 'drug lord' 'buddy cop' 'buddy comedy']",['Action' 'Comedy' 'Crime'],136795.0,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",2013-06-27,The Heat
56,"['Clancy Brown' 'Nolan North' 'Antonio Banderas' 'Thomas F. Wilson'
 'Riki Lindhome']",['Paul Tibbitt'],['ocean' 'sea' 'live action and animation'],['Family' 'Adventure' 'Comedy' 'Fantasy' 'Animation'],228165.0,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",2015-01-28,The SpongeBob Movie: Sponge Out of Water
57,"['Scatman Crothers' 'Sterling Holloway' 'Nancy Kulp' 'Thurl Ravenscroft'
 'Monica Evans']",['Wolfgang Reitherman'],"['paris, france' 'cat' 'butler' 'return' 'suspension' 'inheritance'
 'goose' 'kitten' '1910s']",['Animation' 'Comedy' 'Family' 'Adventure'],10112.0,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",1970-12-24,The Aristocats
58,"['Maika Monroe' ""Dylan O'Brien"" 'Hannah Gross' 'Keir Gilchrist'
 'Emory Cohen']",['Christopher MacBride'],['journey in the past' 'time travel' 'mystery' 'mysterious drug' 'journey'],['Thriller' 'Horror'],522406.0,"Frederick Fitzell is living his best life—until he starts having horrific visions of Cindy, a girl who vanished in high school. After reaching out to old friends with whom he used to take a mystery drug called Mercury, Fredrick realizes the only way to stop the visions lies deep within his own memories, so he embarks on a terrifying mental odyssey to learn the truth.",2020-10-08,Flashback
59,"['Bryan Cranston' 'Rupert Penry-Jones' 'Michael B. Jordan'
 'Terrence Howard' 'Josh Dallas']",['Anthony Hemingway'],"['world war ii' 'fighter pilot' 'u.s. air force' 'fighter airplane'
 'tuskegee airmen' '1940s' 'african american history']",['Drama' 'Action' 'Adventure' 'History' 'War'],72431.0,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",2012-01-19,Red Tails
60,"['Bokeem Woodbine' 'Nicolas Cage' 'Lance Henriksen' 'Selma Blair'
 'Anne Winters']",['Brian Taylor'],"['sibling relationship' 'husband wife relationship' 'parents'
 'mass hysteria']",['Thriller' 'Horror' 'Comedy'],401561.0,"In a suburban community, moms and dads, one after the other, mysteriously feel the irresistible impulse to attack and kill their own offspring.",2018-01-19,Mom and Dad
61,"['Uma Thurman' 'Chris Pratt' 'Chloë Grace Moretz' 'Halle Berry'
 'Johnny Knoxville']","['Griffin Dunne' 'Peter Farrelly' 'Elizabeth Banks' 'James Gunn'
 'Steven Brill' 'Brett Ratner' 'Steve Carr' 'Rusty Cundieff' 'James Duffy'
 'Patrik Forsberg' 'Jonathan van Tulleken' 'Will Graham']","['california' 'slapstick' 'anthology' 'hollywood' 'duringcreditsstinger'
 'woman director' 'laxative']",['Comedy'],87818.0,Fifteen directors and an all-star cast created this twisted comedy that follows three teens on the hunt for the world's most banned film.,2013-01-01,Movie 43
62,"['Ryan Reynolds' 'Morgan Freeman' 'Samuel L. Jackson' 'Frank Grillo'
 'Gary Oldman']",['Patrick Hughes'],['hitman' 'bodyguard' 'sequel'],['Action' 'Comedy' 'Thriller'],522931.0,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",2021-06-14,Hitman's Wife's Bodyguard
63,"['Amy Adams' 'James Marsden' 'Susan Sarandon' 'Patrick Dempsey'
 'Michaela Conlin']",['Kevin Lima'],"['new york city' 'poison' 'queen' 'magic' 'prince' 'fairy tale' 'musical'
 'princess' 'portal' 'female protagonist' 'manhattan, new york city'
 'evil queen' 'fantasy world' 'evil witch' 'true love' 'part animation'
 'live action and animation' 'central park, new york city']",['Comedy' 'Family' 'Fantasy' 'Romance'],4523.0,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",2007-11-20,Enchanted
64,"['Nathan Fillion' 'Cary Elwes' 'Michael B. Jordan' 'C. Thomas Howell'
 'Ron Perlman']",['Jay Oliva'],"['based on comic' 'superhuman' 'universe' 'super power' 'superhero team'
 'alternate timeline' 'timeline' 'dc animated movie universe']",['Science Fiction' 'Animation' 'Action' 'Adventure'],183011.0,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,2013-07-30,Justice League: The Flashpoint Paradox
65,"['Chris Hemsworth' 'David Harbour' 'Golshifteh Farahani' 'Sam Hargrave'
 'Rob Collins']",['Sam Hargrave'],"['mercenary' 'mumbai (bombay), india' 'based on comic' 'crime boss'
 'rescue mission' 'based on graphic novel' 'dhaka (dacca), bangladesh']",['Drama' 'Action' 'Thriller'],545609.0,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",2020-04-24,Extraction
66,"['Tom Holland' 'Karen Gillan' 'Will Smith' 'Rashida Jones'
 'Ben Mendelsohn']",['Troy Quane' 'Nick Bruno'],['spy' 'inventor' 'pigeon' 'save the planet'],['Animation' 'Action' 'Adventure' 'Comedy' 'Family'],431693.0,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",2019-12-04,Spies in Disguise
67,"['Sylvester Stallone' 'Talia Shire' 'Burt Young' 'Michael Dorn'
 'Carl Weathers']",['John G. Avildsen'],"['underdog' 'philadelphia, pennsylvania' 'transporter' 'italian american'
 'fight' ""love of one's life"" 'publicity' 'boxer' 'independence'
 'training' 'lovers' 'surprise' 'world champion' 'victory' 'sports'
 'boxing']",['Drama'],1366.0,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.",1976-11-21,Rocky
68,['Al Pacino' 'Robert De Niro' 'James Caan' 'Robert Duvall' 'Diane Keaton'],['Francis Ford Coppola'],"['italy' 'italian american' 'cuba' 'symbolism' 'gangster' 'melancholy'
 'praise' 'revenge' 'organized crime' 'mafia' 'lawyer' 'suburb'
 'corrupt politician']",['Drama' 'Crime'],240.0,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",1974-12-20,The Godfather: Part II
69,"['Teryl Rothery' 'Kelly Sheridan' 'Venus Terzo' 'Chiara Zanni'
 'Brittney Wilson']",['Walter P. Martishius' 'William Lau'],['fairy' 'mermaid' 'based on toy'],['Animation' 'Family' 'Adventure' 'Fantasy'],13285.0,"In this animated follow-up to Fairytopia, Elina (played by Barbie) enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.",2006-03-14,Barbie Fairytopia: Mermaidia
70,"['Chris Pratt' 'Manuel Garcia-Rulfo' 'Ethan Hawke' 'Denzel Washington'
 'Luke Grimes']",['Antoine Fuqua'],['remake'],['Adventure' 'Action' 'Western'],333484.0,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",2016-09-14,The Magnificent Seven
